customer_id,Transaction_count,number_of_purchase_in_weekend,number_of_purchase_in_weekday,most_common_city,diff_city,count_of_city,most_used_discount_code,Unique_Payment_Methods,Most_used_payment_method,First_order_date,Last_order_date,total_shipping_cost,total_discount,count_of_discounted_transactions,Gross_revenue,Net_revenue,AOV_per_customer,Net_revenue_excluding_shipping,Avg_Discount_per_Transaction,discounted_transaction_pct,recency_days,Customer_Lifespan_in_days,Avg_days_between_transaction,Customer_lifespan_in_months,Avg_transactions_per_month,plan_id,plan_start_date,plan_payment_timestamp,plan_payment_method,plan_name,plan_term,plan_price,status,expiry_date,churn_flag
CUST_05259,5,0,5,Kimberlyshire,1,4,CODE_DECADE,2,Debit Card,2024-10-31 00:01:00.000,2025-01-09 09:22:53.914,83.77,1412.3200000000002,4,14747.97,13419.42,2683.88,13335.65,282.46,80.0,141,211,42,7,1,PLAN_B,2024-12-11,2024-06-28 04:00:04.367,PayPal,Premium Subscription,Annual,119.99,Active,2025-12-11,0
CUST_05260,2,0,2,North Johnnyland,1,2,CODE_BALL,2,Credit Card,2025-01-16 00:02:00.000,2025-04-16 03:11:46.220,18.31,704.96,2,5225.11,4538.46,2269.23,4520.15,352.48,100.0,44,134,67,4,0,PLAN_A,2024-03-01,2024-04-30 09:16:55.731,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-04-01,1
CUST_05261,5,4,1,Hallville,1,4,CODE_BALL,2,PayPal,2025-01-11 00:02:00.000,2025-02-24 08:14:07.494,64.26,399.41,5,3789.81,3454.66,690.93,3390.4,79.88,100.0,95,139,28,5,1,PLAN_A,2024-06-12,2024-12-27 01:53:34.828,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-07-12,1
CUST_05262,3,0,3,Rojasstad,1,2,CODE_ITS,2,Credit Card,2024-05-09 00:04:00.000,2025-02-25 02:31:02.182,44.17,1544.39,3,15900.05,14399.83,4799.94,14355.66,514.8,100.0,94,386,129,13,0,PLAN_B,2024-06-08,2025-05-23 00:44:49.945,Credit Card,Premium Subscription,Annual,119.99,Active,2025-06-08,0
CUST_05263,2,0,2,Port Jenniferport,0,1,CODE_MODEL,2,Credit Card,2024-11-12 20:18:18.612,2024-11-12 20:19:48.564,25.57,1182.51,2,9973.31,8816.37,4408.19,8790.800000000001,591.26,100.0,199,199,100,7,0,PLAN_A,2024-12-02,2025-04-25 20:08:31.913,Credit Card,Standard Subscription,Monthly,12.99,Active,2025-01-02,1
CUST_05264,4,0,4,East Jeffrey,1,4,CODE_CASE,3,PayPal,2025-01-01 00:03:00.000,2025-02-21 04:29:54.201,43.510000000000005,185.21,3,2233.59,2091.89,522.97,2048.38,46.3,75.0,98,149,37,5,1,PLAN_B,2024-11-17,2024-10-21 13:13:20.608,PayPal,Premium Subscription,Annual,119.99,Active,2025-11-17,0
CUST_05265,4,0,4,North Dianaburgh,1,3,CODE_HIM,2,Credit Card,2025-04-01 00:01:00.000,2025-04-24 13:22:01.047,72.50999999999999,191.33,2,8720.33,8601.51,2150.38,8529.0,47.83,50.0,36,59,15,2,2,PLAN_B,2024-06-30,2024-06-05 22:49:00.077,Credit Card,Premium Subscription,Annual,119.99,Active,2025-06-30,0
CUST_05266,3,2,1,Hendersonville,1,3,CODE_CASE,2,Debit Card,2025-03-09 00:01:00.000,2025-03-31 07:32:41.773,52.67,399.23,2,12829.93,12483.37,4161.12,12430.7,133.08,66.67,60,82,27,3,1,PLAN_A,2024-04-26,2024-04-24 04:25:50.628,PayPal,Standard Subscription,Monthly,12.99,Active,2024-05-26,1
CUST_05267,5,0,5,East Carolynborough,1,5,CODE_DECADE,3,Credit Card,2025-02-21 00:05:00.000,2025-05-05 02:34:32.705,81.56,1195.6799999999998,2,21472.14,20358.02,4071.6,20276.46,239.14,40.0,25,98,20,3,2,PLAN_A,2025-01-16,2024-12-28 01:35:02.631,Credit Card,Standard Subscription,Monthly,12.99,Active,2025-02-16,1
CUST_05268,3,1,2,East Carolynborough,1,3,CODE_AVOID,1,Debit Card,2025-03-05 00:02:00.000,2025-03-23 13:00:28.505,41.15,212.76,3,2380.0,2208.39,736.13,2167.24,70.92,100.0,68,86,29,3,1,PLAN_B,2025-01-09,2025-04-08 23:41:17.490,PayPal,Premium Subscription,Annual,119.99,Active,2026-01-09,0
CUST_05269,3,0,3,Lake Cheryl,1,3,CODE_COLD,2,Debit Card,2025-04-29 00:02:00.000,2025-04-29 00:09:00.000,40.63,842.58,2,10685.67,9883.72,3294.57,9843.09,280.86,66.67,31,31,10,1,3,PLAN_B,2025-05-04,2024-06-27 17:49:24.515,Credit Card,Premium Subscription,Annual,119.99,Active,2026-05-04,0
CUST_05270,4,1,3,West Eric,1,3,CODE_OUTSIDE,3,PayPal,2024-06-18 00:07:00.000,2025-04-03 20:27:51.502,58.85,960.13,3,12336.71,11435.43,2858.86,11376.58,240.03,75.0,57,346,86,12,0,PLAN_B,2024-08-04,2024-05-30 16:02:39.630,Credit Card,Premium Subscription,Annual,119.99,Active,2025-08-04,0
CUST_05271,3,0,3,Rojasstad,1,3,CODE_DIFFERENT,3,Credit Card,2025-03-10 00:03:00.000,2025-03-10 00:07:00.000,68.36,94.57,2,3564.78,3538.57,1179.52,3470.21,31.52,66.67,81,81,27,3,1,PLAN_A,2024-08-21,2024-07-27 18:52:19.983,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-09-21,1
CUST_05272,6,0,6,Brittanymouth,1,5,CODE_DECADE,3,PayPal,2024-04-16 00:03:00.000,2024-07-08 17:58:40.019,84.46000000000001,784.21,5,10655.11,9955.36,1659.23,9870.9,130.7,83.33,326,409,68,14,0,PLAN_A,2024-10-29,2025-01-01 07:54:32.091,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-11-29,1
CUST_05273,3,1,2,Kimberlyshire,1,3,CODE_COLD,2,Debit Card,2024-07-28 00:05:00.000,2024-12-10 18:06:50.787,67.75999999999999,369.09,2,3981.08,3679.75,1226.58,3611.99,123.03,66.67,171,306,102,10,0,PLAN_B,2024-07-10,2025-03-19 21:36:08.772,Credit Card,Premium Subscription,Annual,119.99,Active,2025-07-10,0
CUST_05274,5,1,4,Melissaland,1,3,CODE_SHOULDER,1,Debit Card,2024-06-03 23:19:38.247,2025-04-08 00:29:33.741,70.02,923.49,4,13946.85,13093.38,2618.68,13023.36,184.7,80.0,52,361,72,12,0,PLAN_B,2025-05-10,2024-10-07 02:35:31.299,Credit Card,Premium Subscription,Annual,119.99,Active,2026-05-10,0
CUST_05276,6,2,4,Davieston,1,6,CODE_CASE,3,PayPal,2025-02-20 00:01:00.000,2025-04-26 08:05:44.378,80.13,1355.06,6,12324.69,11049.76,1841.63,10969.63,225.84,100.0,34,99,16,3,2,PLAN_A,2024-11-15,2024-03-28 09:20:52.087,PayPal,Standard Subscription,Monthly,12.99,Active,2024-12-15,1
CUST_05277,4,1,3,Port Jenniferport,1,4,CODE_DECADE,3,PayPal,2024-03-18 00:07:00.000,2025-05-10 12:10:56.543,64.36,1042.9299999999998,2,10200.39,9221.82,2305.46,9157.46,260.73,50.0,20,438,110,15,0,PLAN_A,2025-04-10,2024-07-10 21:01:46.651,Credit Card,Standard Subscription,Monthly,12.99,Active,2025-05-10,1
CUST_05278,6,0,6,East Carolynborough,1,4,CODE_CASE,3,Debit Card,2025-03-31 00:01:00.000,2025-03-31 00:09:00.000,92.57,167.22000000000003,4,5396.9,5322.25,887.04,5229.68,27.87,66.67,60,60,10,2,3,PLAN_A,2024-01-08,2025-02-23 14:37:15.674,PayPal,Standard Subscription,Monthly,12.99,Active,2024-02-08,1
CUST_05279,3,1,2,East Robertside,1,3,CODE_HIM,2,Debit Card,2024-05-28 00:02:00.000,2024-06-02 17:37:40.777,50.3,666.9,2,7973.96,7357.360000000001,2452.45,7307.06,222.3,66.67,362,367,122,12,0,PLAN_A,2024-09-06,2024-01-23 05:30:22.107,PayPal,Standard Subscription,Monthly,12.99,Active,2024-10-06,1
CUST_05280,1,0,1,Kimberlyshire,0,1,CODE_ENVIRONMENT,1,Credit Card,2024-12-30 00:08:00.000,2024-12-30 00:08:00.000,11.88,8.53,1,52.02,55.37,55.37,43.49,8.53,100.0,151,151,0,5,0,PLAN_B,2024-03-18,2024-07-01 21:49:26.984,PayPal,Premium Subscription,Annual,119.99,Active,2025-03-18,1
CUST_05281,3,1,2,Melissaland,1,3,CODE_FLOOR,3,Credit Card,2024-04-09 00:06:00.000,2024-04-20 17:44:05.056,46.0,120.35,3,1368.01,1293.66,431.22,1247.66,40.12,100.0,405,416,139,14,0,PLAN_B,2025-01-29,2024-08-31 07:56:42.139,Credit Card,Premium Subscription,Annual,119.99,Active,2026-01-29,0
CUST_05282,3,2,1,Martinezshire,1,3,CODE_MODEL,2,PayPal,2025-02-22 00:02:00.000,2025-05-21 14:51:35.658,58.56999999999999,124.25,2,1703.9199999999998,1638.24,546.08,1579.67,41.42,66.67,9,97,32,3,1,PLAN_A,2024-03-14,2024-06-21 07:28:52.322,PayPal,Standard Subscription,Monthly,12.99,Active,2024-04-14,1
CUST_05283,3,0,3,Belindaport,1,3,CODE_AVOID,2,Debit Card,2025-05-19 00:05:00.000,2025-05-19 00:06:00.000,48.51,564.5999999999999,3,4382.41,3866.32,1288.77,3817.81,188.2,100.0,11,11,4,0,3,PLAN_A,2024-06-28,2024-12-21 17:34:05.996,PayPal,Standard Subscription,Monthly,12.99,Active,2024-07-28,1
CUST_05284,5,0,5,East Jeffrey,1,5,CODE_CASE,2,Debit Card,2024-05-21 17:17:03.686,2024-11-19 08:51:57.071,62.7,881.0400000000001,3,8822.93,8004.589999999999,1600.92,7941.889999999999,176.21,60.0,192,374,75,12,0,PLAN_B,2024-11-22,2025-03-09 20:23:20.218,Credit Card,Premium Subscription,Annual,119.99,Active,2025-11-22,0
CUST_05285,6,5,1,Kimberlyshire,1,4,CODE_NEWSPAPER,3,PayPal,2025-02-02 00:03:00.000,2025-04-01 18:23:34.963,99.81,859.8100000000001,3,19577.29,18817.29,3136.22,18717.48,143.3,50.0,59,117,20,4,2,PLAN_A,2025-03-16,2024-06-03 04:23:37.842,PayPal,Standard Subscription,Monthly,12.99,Active,2025-04-16,1
CUST_05286,8,0,8,Hallville,1,6,CODE_ACTUALLY,2,Debit Card,2024-12-31 00:02:00.000,2025-05-13 09:40:17.395,105.1,1094.96,7,11830.86,10841.0,1355.12,10735.9,136.87,87.5,17,150,19,5,2,PLAN_A,2024-06-13,2025-05-21 20:23:29.673,PayPal,Standard Subscription,Monthly,12.99,Active,2024-07-13,1
CUST_05287,3,0,3,Belindaport,1,2,CODE_CASE,3,Credit Card,2025-03-24 19:52:12.583,2025-05-28 22:37:38.198,24.59,145.73,1,11167.05,11045.91,3681.97,11021.32,48.58,33.33,2,67,22,2,2,PLAN_A,2025-04-06,2025-03-30 04:48:05.331,PayPal,Standard Subscription,Monthly,12.99,Active,2025-05-06,1
CUST_05288,3,1,2,North Karen,1,3,CODE_BALL,2,Credit Card,2024-06-29 00:07:00.000,2025-05-07 18:04:55.635,38.44,1257.4,3,12888.009999999998,11669.05,3889.68,11630.61,419.13,100.0,23,335,112,11,0,PLAN_B,2024-04-17,2024-12-22 05:56:23.668,Credit Card,Premium Subscription,Annual,119.99,Active,2025-04-17,1
CUST_05289,3,1,2,Belindaport,1,3,CODE_FLOOR,3,Credit Card,2024-09-20 00:06:00.000,2025-03-31 09:37:50.392,40.25,1275.22,3,11714.44,10479.47,3493.16,10439.22,425.07,100.0,60,252,84,8,0,PLAN_B,2025-01-16,2024-01-14 01:59:13.508,PayPal,Premium Subscription,Annual,119.99,Active,2026-01-16,0
CUST_05290,4,1,3,Katelynport,1,4,CODE_FLOOR,3,PayPal,2024-12-31 00:04:00.000,2025-05-10 20:07:07.707,57.32,754.04,2,5125.82,4429.1,1107.28,4371.780000000001,188.51,50.0,20,150,38,5,1,PLAN_A,2024-08-05,2024-09-17 12:56:01.492,PayPal,Standard Subscription,Monthly,12.99,Active,2024-09-05,1
CUST_05291,5,1,4,Hallville,1,5,CODE_BALL,2,PayPal,2024-02-18 00:05:00.000,2024-10-30 12:10:34.161,68.8,871.62,3,10831.96,10029.14,2005.83,9960.34,174.32,60.0,212,467,93,16,0,PLAN_A,2024-01-30,2025-05-01 05:29:49.331,PayPal,Standard Subscription,Monthly,12.99,Active,2024-02-29,1
CUST_05292,3,1,2,Kimberlyshire,1,3,CODE_ACTUALLY,2,PayPal,2024-06-11 00:04:00.000,2024-11-02 08:31:13.976,28.13,480.36,2,4334.14,3881.91,1293.97,3853.78,160.12,66.67,209,353,118,12,0,PLAN_A,2024-01-12,2024-12-31 08:27:22.330,PayPal,Standard Subscription,Monthly,12.99,Active,2024-02-12,1
CUST_05293,9,1,8,North Michael,1,8,CODE_CASE,3,Credit Card,2025-01-10 00:03:00.000,2025-03-10 14:38:22.756,132.4,683.45,6,16843.51,16292.46,1810.27,16160.06,75.94,66.67,81,140,16,5,2,PLAN_A,2025-03-13,2025-02-26 23:37:22.989,PayPal,Standard Subscription,Monthly,12.99,Active,2025-04-13,1
CUST_05294,6,0,6,Davieston,1,5,CODE_BALL,3,Credit Card,2024-02-23 04:02:04.398,2025-02-20 12:30:47.031,68.63,1505.45,5,11987.03,10550.21,1758.37,10481.58,250.91,83.33,99,462,77,15,0,PLAN_B,2024-03-06,2024-03-30 18:43:30.894,Credit Card,Premium Subscription,Annual,119.99,Active,2025-03-06,1
CUST_05295,6,1,5,Lake Derrickmouth,1,6,CODE_ENVIRONMENT,3,Credit Card,2024-02-26 00:06:00.000,2025-02-15 22:45:08.735,67.88,1533.4,3,13780.52,12315.0,2052.5,12247.12,255.57,50.0,104,459,76,15,0,PLAN_B,2024-07-21,2024-03-15 22:42:04.923,PayPal,Premium Subscription,Annual,119.99,Active,2025-07-21,0
CUST_05296,3,0,3,Hendersonville,1,2,CODE_CASE,3,Credit Card,2025-01-21 07:24:49.815,2025-03-21 10:58:58.996,43.1,518.93,3,4157.1900000000005,3681.36,1227.12,3638.26,172.98,100.0,70,129,43,4,1,PLAN_B,2024-04-17,2024-11-15 18:10:44.514,Credit Card,Premium Subscription,Annual,119.99,Active,2025-04-17,1
CUST_05297,8,6,2,Velezstad,1,7,CODE_CASE,3,Debit Card,2024-12-01 00:01:00.000,2025-05-06 03:31:52.945,92.67,2088.31,5,23721.18,21725.54,2715.69,21632.870000000003,261.04,62.5,24,180,22,6,1,PLAN_B,2024-07-26,2024-01-04 15:51:10.004,Credit Card,Premium Subscription,Annual,119.99,Active,2025-07-26,0
CUST_05298,4,1,3,Erinchester,1,3,CODE_RESEARCH,3,PayPal,2024-11-04 00:04:00.000,2025-02-24 22:06:38.049,72.46000000000001,1417.59,3,11195.73,9850.6,2462.65,9778.14,354.4,75.0,95,207,52,7,1,PLAN_A,2024-03-05,2024-01-16 04:44:45.445,PayPal,Standard Subscription,Monthly,12.99,Active,2024-04-05,1
CUST_05299,6,1,5,Lake Michaelchester,1,4,CODE_HIM,2,Debit Card,2025-01-29 00:02:00.000,2025-04-12 17:39:55.533,119.6,1868.72,5,14893.19,13144.07,2190.68,13024.47,311.45,83.33,48,121,20,4,2,PLAN_B,2024-05-28,2024-07-21 20:45:05.585,Credit Card,Premium Subscription,Annual,119.99,Active,2025-05-28,1
CUST_05300,4,0,4,South Katelynmouth,1,3,CODE_CASE,2,Credit Card,2024-12-23 00:06:00.000,2025-05-29 06:20:38.043,69.67,814.38,2,17222.59,16477.88,4119.47,16408.210000000003,203.6,50.0,1,158,40,5,1,PLAN_B,2024-01-15,2024-03-18 03:41:03.605,PayPal,Premium Subscription,Annual,119.99,Active,2025-01-15,1
CUST_05301,5,1,4,Evansville,1,5,CODE_THOSE,2,Debit Card,2024-05-03 00:03:00.000,2025-03-26 14:08:23.716,74.07,1505.79,5,11472.0,10040.28,2008.06,9966.21,301.16,100.0,65,392,78,13,0,PLAN_B,2024-10-04,2024-09-21 16:24:55.249,Credit Card,Premium Subscription,Annual,119.99,Active,2025-10-04,0
CUST_05302,4,2,2,Lake Derrickmouth,1,4,CODE_CASE,2,Credit Card,2024-10-06 05:37:38.174,2025-04-22 09:11:34.525,60.33,243.28,4,1911.05,1728.1,432.02,1667.7700000000002,60.82,100.0,38,236,59,8,0,PLAN_A,2024-12-24,2024-06-21 14:41:32.187,Credit Card,Standard Subscription,Monthly,12.99,Active,2025-01-24,1
CUST_05303,3,0,3,Lake Derrickmouth,1,3,CODE_AVOID,2,Credit Card,2024-06-07 01:19:15.987,2024-11-26 15:37:16.870,36.46,461.66,2,5021.85,4596.65,1532.22,4560.19,153.89,66.67,185,357,119,12,0,PLAN_A,2024-10-23,2025-02-15 03:30:24.443,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-11-23,1
CUST_05304,5,3,2,Lake Michaelchester,1,4,CODE_OUTSIDE,3,Credit Card,2024-08-11 00:03:00.000,2025-05-01 14:47:40.773,55.74,1076.91,3,20141.88,19120.71,3824.14,19064.97,215.38,60.0,29,292,58,10,0,PLAN_A,2024-08-04,2024-11-21 00:34:02.106,PayPal,Standard Subscription,Monthly,12.99,Active,2024-09-04,1
CUST_05305,4,1,3,North Johnnyland,1,3,CODE_AVOID,2,Credit Card,2024-07-06 00:07:00.000,2025-04-18 17:02:49.090,55.650000000000006,621.6800000000001,3,4956.5,4390.47,1097.62,4334.820000000001,155.42,75.0,42,328,82,11,0,PLAN_A,2024-09-24,2025-02-24 01:51:54.010,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-10-24,1
CUST_05306,5,4,1,Johnsonstad,1,5,CODE_SAVE,2,Credit Card,2024-10-06 00:08:00.000,2025-04-27 02:58:52.518,83.46,343.71,1,13531.88,13271.63,2654.33,13188.17,68.74,20.0,33,236,47,8,1,PLAN_A,2024-06-07,2025-03-28 11:45:30.058,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-07-07,1
CUST_05307,9,0,9,East Jeffrey,1,6,CODE_MODEL,3,Credit Card,2024-12-20 00:01:00.000,2024-12-20 00:09:00.000,137.12,1478.41,6,23210.95,21869.66,2429.96,21732.54,164.27,66.67,161,161,18,5,2,PLAN_A,2024-09-25,2025-03-21 17:59:06.959,PayPal,Standard Subscription,Monthly,12.99,Active,2024-10-25,1
CUST_05308,2,0,2,North Michael,1,2,,2,Credit Card,2025-01-02 00:07:00.000,2025-04-08 04:11:57.870,20.02,0.0,0,2706.65,2726.67,1363.34,2706.65,0.0,0.0,52,148,74,5,0,PLAN_B,2025-03-29,2025-05-30 23:01:23.523,Credit Card,Premium Subscription,Annual,119.99,Active,2026-03-29,0
CUST_05309,6,0,6,Lake Cheryl,1,6,CODE_HIM,3,Debit Card,2024-09-17 00:01:00.000,2025-05-09 10:14:27.138,84.21,968.85,3,10478.23,9593.59,1598.93,9509.38,161.48,50.0,21,255,42,8,1,PLAN_B,2024-11-01,2025-04-21 23:34:53.164,PayPal,Premium Subscription,Annual,119.99,Active,2025-11-01,0
CUST_05310,1,0,1,Port Jenniferport,0,1,CODE_SAVE,1,Debit Card,2025-01-28 00:06:00.000,2025-01-28 00:06:00.000,11.72,193.61,1,1025.01,843.12,843.12,831.4,193.61,100.0,122,122,0,4,0,PLAN_B,2025-03-09,2024-03-08 04:42:51.564,Credit Card,Premium Subscription,Annual,119.99,Active,2026-03-09,0
CUST_05311,3,1,2,Evansville,1,3,CODE_COLD,3,Credit Card,2024-03-27 00:01:00.000,2025-02-15 16:00:40.514,36.32,662.73,1,10111.78,9485.37,3161.79,9449.05,220.91,33.33,104,429,143,14,0,PLAN_A,2024-07-27,2024-06-09 12:01:47.903,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-08-27,1
CUST_05312,1,0,1,Port Jenniferport,0,1,CODE_MODEL,1,PayPal,2024-06-18 00:02:00.000,2024-06-18 00:02:00.000,7.26,164.05,1,1507.02,1350.23,1350.23,1342.97,164.05,100.0,346,346,0,12,0,PLAN_A,2024-05-04,2024-09-19 05:09:42.783,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-06-04,1
CUST_05313,3,1,2,Brucehaven,1,3,CODE_ACTUALLY,3,Credit Card,2024-09-10 08:32:21.846,2025-05-17 05:25:11.164,57.5,596.8199999999999,3,5291.68,4752.360000000001,1584.12,4694.860000000001,198.94,100.0,13,262,87,9,0,PLAN_A,2024-09-05,2025-03-15 14:12:02.964,PayPal,Standard Subscription,Monthly,12.99,Active,2024-10-05,1
CUST_05314,5,0,5,New Danielleside,1,3,CODE_COLD,3,Credit Card,2025-04-28 00:01:00.000,2025-04-28 00:09:00.000,75.23,194.68,3,7198.48,7079.030000000001,1415.81,7003.800000000001,38.94,60.0,32,32,6,1,5,PLAN_A,2024-10-14,2024-06-05 20:31:10.643,PayPal,Standard Subscription,Monthly,12.99,Active,2024-11-14,1
CUST_05315,3,0,3,Erinchester,1,3,CODE_HIM,2,PayPal,2025-01-21 00:02:00.000,2025-01-31 05:23:45.312,60.5,458.07,1,3037.9700000000003,2640.4,880.13,2579.9,152.69,33.33,119,129,43,4,1,PLAN_B,2024-03-12,2024-10-22 14:18:04.075,PayPal,Premium Subscription,Annual,119.99,Active,2025-03-12,1
CUST_05316,5,0,5,Mariostad,1,4,CODE_ENVIRONMENT,2,PayPal,2024-11-27 00:03:00.000,2024-11-27 00:08:00.000,94.93,3834.86,3,26010.47,22270.54,4454.11,22175.61,766.97,60.0,184,184,37,6,1,PLAN_A,2024-02-10,2024-01-22 21:29:00.104,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-03-10,1
CUST_05317,6,3,3,Johnsonstad,1,4,CODE_AVOID,3,Credit Card,2024-04-16 00:07:00.000,2025-03-12 10:31:59.224,96.75,1007.52,4,11344.03,10433.26,1738.88,10336.51,167.92,66.67,79,409,68,14,0,PLAN_B,2025-04-01,2024-02-20 12:27:40.756,PayPal,Premium Subscription,Annual,119.99,Active,2026-04-01,0
CUST_05318,13,13,0,Kimberlyshire,1,6,CODE_AVOID,3,Credit Card,2025-01-18 00:01:00.000,2025-02-09 15:21:42.841,159.86,686.73,5,18058.21,17531.34,1348.56,17371.48,52.83,38.46,110,132,10,4,3,PLAN_B,2024-07-04,2024-12-23 23:25:33.616,Credit Card,Premium Subscription,Annual,119.99,Active,2025-07-04,0
CUST_05319,5,0,5,South Kathleentown,1,4,CODE_OUTSIDE,3,Credit Card,2024-10-09 00:05:00.000,2025-04-23 14:02:17.474,44.67,1196.19,4,13999.15,12847.63,2569.53,12802.96,239.24,80.0,37,233,47,8,1,PLAN_B,2024-11-01,2024-09-27 08:37:01.080,PayPal,Premium Subscription,Annual,119.99,Active,2025-11-01,0
CUST_05320,8,0,8,Port Joseport,1,6,CODE_ENVIRONMENT,3,Credit Card,2025-04-07 00:03:00.000,2025-05-07 10:13:51.244,121.45,2378.88,8,16915.07,14657.64,1832.2,14536.19,297.36,100.0,23,53,7,2,4,PLAN_A,2025-04-24,2025-03-10 03:02:10.786,Credit Card,Standard Subscription,Monthly,12.99,Active,2025-05-24,1
CUST_05321,1,1,0,Liubury,0,1,,1,PayPal,2025-02-09 15:53:24.263,2025-02-09 15:53:24.263,10.51,0.0,0,5087.72,5098.23,5098.23,5087.719999999999,0.0,0.0,110,110,0,4,0,PLAN_A,2024-12-13,2025-01-29 00:03:26.671,Credit Card,Standard Subscription,Monthly,12.99,Active,2025-01-13,1
CUST_05322,2,1,1,Brucehaven,1,2,CODE_NEWSPAPER,2,Debit Card,2024-11-03 00:09:00.000,2025-04-21 03:16:37.001,32.18,359.48,1,5105.02,4777.72,2388.86,4745.54,179.74,50.0,39,208,104,7,0,PLAN_B,2024-04-25,2024-07-01 00:56:03.377,PayPal,Premium Subscription,Annual,119.99,Active,2025-04-25,1
CUST_05323,3,1,2,Brittanymouth,1,3,CODE_RISK,2,Debit Card,2024-04-26 07:50:55.695,2025-05-15 06:26:01.051,54.94,223.47,1,4202.35,4033.82,1344.61,3978.88,74.49,33.33,15,399,133,13,0,PLAN_B,2025-03-20,2025-05-25 23:19:03.742,PayPal,Premium Subscription,Annual,119.99,Active,2026-03-20,0
CUST_05324,5,0,5,East Jeffrey,1,5,CODE_ACTUALLY,2,Debit Card,2025-04-29 00:01:00.000,2025-04-29 00:08:00.000,79.37,1607.57,4,12242.27,10714.07,2142.81,10634.7,321.51,80.0,31,31,6,1,5,PLAN_A,2024-01-06,2025-02-08 13:39:47.547,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-02-06,1
CUST_05325,2,0,2,Lake Michaelchester,1,2,,2,Debit Card,2025-05-02 00:01:00.000,2025-05-02 00:09:00.000,13.09,0.0,0,2887.36,2900.45,1450.22,2887.36,0.0,0.0,28,28,14,1,2,PLAN_A,2024-08-19,2024-11-24 06:32:31.021,PayPal,Standard Subscription,Monthly,12.99,Active,2024-09-19,1
CUST_05326,5,1,4,East Jeffrey,1,5,CODE_COLD,3,Credit Card,2024-01-07 02:51:17.595,2025-03-18 23:29:26.519,85.71000000000001,332.97,2,9543.04,9295.78,1859.16,9210.070000000002,66.59,40.0,73,509,102,17,0,PLAN_B,2025-03-18,2025-04-13 02:16:56.944,Credit Card,Premium Subscription,Annual,119.99,Active,2026-03-18,0
CUST_05327,7,5,2,West Eric,1,5,CODE_YOUR,3,Credit Card,2024-06-09 00:01:00.000,2025-05-08 10:24:42.812,88.09,1599.86,6,15268.03,13756.26,1965.18,13668.17,228.55,85.71,22,355,51,12,1,PLAN_A,2025-02-07,2024-04-20 21:55:17.676,Credit Card,Standard Subscription,Monthly,12.99,Active,2025-03-07,1
CUST_05328,1,0,1,Smithmouth,0,1,,1,Credit Card,2024-11-20 11:31:06.195,2024-11-20 11:31:06.195,24.09,0.0,0,3972.11,3996.2,3996.2,3972.11,0.0,0.0,191,191,0,6,0,PLAN_A,2024-06-08,2024-10-20 14:50:24.361,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-07-08,1
CUST_05329,3,1,2,Lake Derrickmouth,1,2,CODE_ENVIRONMENT,3,Credit Card,2024-08-31 22:16:11.747,2025-04-17 15:20:36.577,29.84,716.79,3,7596.77,6909.82,2303.27,6879.98,238.93,100.0,43,272,91,9,0,PLAN_A,2024-10-10,2024-09-14 11:07:15.958,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-11-10,1
CUST_05330,5,3,2,Erinchester,1,5,CODE_HIM,2,Credit Card,2024-06-30 00:02:00.000,2024-09-27 08:40:18.039,90.03,679.12,4,5179.22,4590.13,918.03,4500.1,135.82,80.0,245,334,67,11,0,PLAN_A,2024-03-28,2024-02-10 10:12:19.841,PayPal,Standard Subscription,Monthly,12.99,Active,2024-04-28,1
CUST_05331,4,2,2,East Matthewton,1,3,CODE_ACTUALLY,3,Credit Card,2024-04-18 00:59:35.682,2025-05-17 03:55:14.616,48.75,540.8,3,8717.92,8225.87,2056.47,8177.120000000001,135.2,75.0,13,407,102,14,0,PLAN_A,2024-03-03,2024-10-23 23:29:40.742,Credit Card,Standard Subscription,Monthly,12.99,Active,2024-04-03,1
CUST_05332,3,1,2,East Matthewton,1,3,CODE_RISK,2,PayPal,2024-12-28 22:32:44.893,2025-03-25 01:36:30.241,49.75,530.3100000000001,3,4523.42,4042.86,1347.62,3993.11,176.77,100.0,66,153,51,5,1,PLAN_B,2025-01-14,2025-05-08 02:12:46.716,PayPal,Premium Subscription,Annual,119.99,Active,2026-01-14,0
CUST_05333,4,1,3,West Clintonberg,1,3,CODE_DIFFERENT,2,Debit Card,2024-03-28 00:07:00.000,2024-11-06 14:14:11.571,38.35,1341.24,3,13167.48,11864.59,2966.15,11826.24,335.31,75.0,205,428,107,14,0,PLAN_B,2024-09-19,2024-11-21 00:26:48.890,PayPal,Premium Subscription,Annual,119.99,Active,2025-09-19,0
